ingredient_name,rank,time_stamp,product_title,price,unit,measure,unit_price,badage_rocket,url,image
* 고추기름,2024-07-29 20:37:33,"고추맛기름(영미 1.8L)/고춧기름, 5개, 1.8L",14800,,,0,,https://www.coupang.com/vp/products/7690313606?itemId=8030995934&vendorItemId=90681383564,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0000/96cb46d1c498da2808b81ef1e5b0fd84c59b65ba27c7055968e049e8eb2f.jpg
* 고추기름,2024-07-29 20:37:33,"꼬손 고추씨기름, 1개, 160ml",9900,100,ml,6188,로켓배송,https://www.coupang.com/vp/products/7477669943?itemId=20053920935&vendorItemId=87150075418,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/09/11/14/1/0da18663-d14f-4e78-ba7f-c284a10d5671.jpg
* 고추기름,2024-07-29 20:37:33,"선신수 매운 고추기름, 2개, 400ml",21200,100,ml,2650,로켓배송,https://www.coupang.com/vp/products/8202723791?itemId=11253226044&vendorItemId=85927800251,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/45469eba-5132-4bbc-bf50-eb0e2966fc1a8555057138694190411.png
* 고추기름,2024-07-29 20:37:33,"오뚜기옛날 고추맛 기름 병, 80ml, 3개",6430,100,ml,2679,로켓배송,https://www.coupang.com/vp/products/7510828373?itemId=19679439228&vendorItemId=86784844725,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/ab987f5a-de4b-4ed2-9d23-ebc303dec63d3293770608116011599.png
* 고추기름,2024-07-29 20:37:33,"오쉐프 고추맛기름, 1.5L, 4개",32300,100,ml,538,로켓배송,https://www.coupang.com/vp/products/7510829641?itemId=19679442038&vendorItemId=86784847614,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/186fb438-3f95-41c6-a44b-798ebdb32a078286316436308434018.png
* 고추기름,2024-07-29 20:37:33,"세라믹 라드 오일 탱크 뚜껑 높은 온도 저항 고추 오일 탱크 세라믹 스파이스 탱크 칠리 페퍼 탱크 주방 소금 탱크 대용량, 우유 보라색-1200ml 라드 탱크 (숟가락), 1개",6660,1,개,6660,,https://www.coupang.com/vp/products/8202394124?itemId=23517454271&vendorItemId=90543834631,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6d58/8885009a38ad0337943d969fa4c83c6c0c8947091ec42d95aebb5fde0126.jpeg
* 굴소스,2024-07-29 20:37:34,"이금기 팬더 굴소스 파우치, 2kg, 6개",54600,100,g,455,로켓배송,https://www.coupang.com/vp/products/8135376713?itemId=23108714254&vendorItemId=90141977043,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5f26bb25-d6f5-4caa-95e5-2303bc3d0c35167290093199916655.png
* 굴소스,2024-07-29 20:37:34,"이금기 팬더 굴소스 파우치, 2kg, 2개",18350,100,g,459,로켓배송,https://www.coupang.com/vp/products/4550018875?itemId=19565923444&vendorItemId=86673789920,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/97e83f0d-a6a6-4237-a6b1-1ea05369faf13961233113344698570.png
* 굴소스,2024-07-29 20:37:34,"이금기 팬더 굴소스 파우치, 2kg, 3개",27520,100,g,459,로켓배송,https://www.coupang.com/vp/products/4550018875?itemId=19565923387&vendorItemId=86673789888,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/0c8bfd75-0882-418c-a87b-9992b841e1302486245544387780299.png
* 굴소스,2024-07-29 20:37:34,"이금기 팬더 굴소스 파우치, 2kg, 4개",36690,100,g,459,로켓배송,https://www.coupang.com/vp/products/4550018875?itemId=19565923750&vendorItemId=86673790144,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9909345c-745e-4f7e-9e71-3045a93a41aa6863321326836422251.png
* 굴소스,2024-07-29 20:37:34,"오뚜기 이금기 팬더굴소스, 2.4kg, 2개",26580,100,g,554,로켓배송,https://www.coupang.com/vp/products/4549416699?itemId=19573919880&vendorItemId=86681647748,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5f3b9a66-4eae-49ba-b3a4-126cb5ea7d0d6576854668684378400.png
* 굴소스,2024-07-29 20:37:34,"이금기 팬더 굴 소스, 510g, 5개",16500,100,g,647,로켓배송,https://www.coupang.com/vp/products/8182366556?itemId=3212460274&vendorItemId=85101029641,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1768717978027629-f2ea7338-78c2-422d-95c0-cbab761ecbee.jpg
* 굴소스,2024-07-29 20:37:34,"오뚜기 이금기 팬더굴소스, 2.4kg, 1개",14040,100,g,585,로켓배송,https://www.coupang.com/vp/products/8202519519?itemId=9659302&vendorItemId=3014009645,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3124132105529684-3f7cea79-16a8-4ca8-b6fb-92fae5d012d7.jpg
* 굴소스,2024-07-29 20:37:34,"대상 청정원 굴소스, 2kg, 1개",13530,100,g,677,로켓배송,https://www.coupang.com/vp/products/4988105?itemId=22751061&vendorItemId=3033281191,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2016/06/29/13/3/ba4b1025-2be7-4bf0-aeb5-9a6538180070.jpg
* 굴소스,2024-07-29 20:37:34,"이금기 팬더 굴소스 파우치, 2kg, 1개",10000,100,g,500,로켓배송,https://www.coupang.com/vp/products/4550018875?itemId=5521364206&vendorItemId=72820926438,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3488836165372220-26318343-e2d8-4222-9461-4ef435120b74.jpg
* 굴소스,2024-07-29 20:37:34,"청정원 직화 파기름 굴소스, 2kg, 2개",32860,100,g,822,로켓배송,https://www.coupang.com/vp/products/6530298275?itemId=19667505737&vendorItemId=86773148066,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1ca0b889-12e4-41c5-b675-6a82425c15e14940153577856439859.png
* 다진마늘,2024-07-29 20:37:35,"국내산 햇 다진 마늘 1kg 물0% 첨가물 0%, 2개",18500,100,g,925,,https://www.coupang.com/vp/products/7196573931?itemId=18180958363&vendorItemId=85023478635,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/af85/3b243e2459716f11aa9076e5510561b0dda256583ebf794fa4cabb9cfa02.jpg
* 다진마늘,2024-07-29 20:37:35,"농우 간편 뚝딱 다진마늘 (냉동), 1kg, 5팩",18250,10,g,37,로켓배송,https://www.coupang.com/vp/products/6012228407?itemId=10910051311&vendorItemId=78189867054,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/874681266079464-05b9c45c-d0f5-43f9-95fb-f3eff54f68a5.jpg
* 다진마늘,2024-07-29 20:37:35,"국내산 다진마늘 용기 900g, 1통",13090,10,g,145,로켓배송,https://www.coupang.com/vp/products/6734426193?itemId=15700931534&vendorItemId=82915465143,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2358242725049292-e77dad08-cecd-411a-9fe0-3595d7be0cc0.jpg
* 다진마늘,2024-07-29 20:37:35,"대정농협 다진마늘 (냉동), 1kg, 1개",11090,10,g,111,로켓배송,https://www.coupang.com/vp/products/8011273081?itemId=22351300531&vendorItemId=89396415068,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/pq1houvb/d1aa9306c8ad47da940bed40c7f23d7b.jpg
* 다진마늘,2024-07-29 20:37:35,"국산 다진마늘 간마늘 냉장 당일제조 당일발송, 1kg, 2개",12180,,,0,,https://www.coupang.com/vp/products/7650656586?itemId=20936824092&vendorItemId=88003833885,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/24b8/8fcc78a909fe4971170e4935f9193d7a7f832bb07741ab7251e89cb04f4c.jpg
* 다진마늘,2024-07-29 20:37:35,"그린촌 다진마늘, 1kg, 1개",11500,,,0,,https://www.coupang.com/vp/products/163843221?itemId=470127693&vendorItemId=4174084494,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9e9c/ed81d94f5656280b0999d271b07d04ba6d0de436fd5c5c7837013b8fdc8b.jpg
* 다진마늘,2024-07-29 20:37:35,"국산 꼭지제거 다진마늘 당일제조 당일발송, 꼭지제거 다진마늘 1kg, 1kg, 1개",6480,,,0,,https://www.coupang.com/vp/products/7646430205?itemId=20332652322&vendorItemId=87417687810,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e688/affe09551e233f40997564ae5b9ed5cfe9ba129b800e215798c7fc865652.jpg
* 다진마늘,2024-07-29 20:37:35,"곰곰 냉동 다진마늘, 1kg, 1개",11280,10,g,113,로켓배송,https://www.coupang.com/vp/products/6485066942?itemId=14211959788&vendorItemId=81457412421,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/605092107039372-a6eefdcf-5496-41de-a538-db82276375ab.png
* 다진마늘,2024-07-29 20:37:35,"[코스트코 냉동] 그린촌 다진마늘 1.2kg (400g x 3개입), 400g, 3개, 상세 설명 참조",17770,,,0,,https://www.coupang.com/vp/products/8203350656?itemId=23521473119&vendorItemId=82730092016,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/89d3/b17db789217858bae048c6b40d92c4d85a01421a8664f575671267cc5adc.jpg
* 다진마늘,2024-07-29 20:37:35,"레몬 망치 스틱 야채 다진 마늘 스틱 미니 컷팅, 04_레몬망치 직선 30cm, 1개",20370,1,개,20370,,https://www.coupang.com/vp/products/8248468050?itemId=23743479330&vendorItemId=90768059214,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0452/678e9c36633fbbfca6c81696da6c2c95f25b256415449233c9dc6d614614.png
* 대파,2024-07-29 20:37:38,"곰곰 냉동대파, 500g, 2개",7330,100,g,733,로켓배송,https://www.coupang.com/vp/products/5126479820?itemId=12405726438&vendorItemId=79675225647,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/11531023845681500-c926c7c2-9e3a-471a-8ca3-b8fc4caa97b3.jpg
* 대파,2024-07-29 20:37:38,"하늘푸드 (10kg) 수입 대파 깐대파 손질대파 식자재, 1. (10kg/Box) 상품 신선대파, 1개",22800,100,g,228,,https://www.coupang.com/vp/products/7777089811?itemId=21011062691&vendorItemId=88074628457,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3479/e5ca22145ad0665ed3a47d075c23df0605aa6711482519f16b55b3a8628e.jpg
* 대파,2024-07-29 20:37:38,"흙대파, 1kg, 1개",3500,100,g,350,로켓배송,https://www.coupang.com/vp/products/6528172171?itemId=5911958170&vendorItemId=73210037048,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4063320789843989-2f070b18-3886-4b8c-871b-2403227cfec9.jpg
* 대파,2024-07-29 20:37:38,"편리한 깐대파 수입 대파 업소용 Spring Onion, 1개, 10kg",23900,100,g,239,,https://www.coupang.com/vp/products/8130820948?itemId=23090061510&vendorItemId=90123503329,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/2f10/598bba3cb8d236d49d1ba83253301143632cf155f05a10265e5d075d4027.jpg
* 대파,2024-07-29 20:37:38,"국내산 친환경 손질한 흰줄기 대파, 350g, 1개",6630,100,g,1894,로켓배송,https://www.coupang.com/vp/products/5063009646?itemId=6838880086&vendorItemId=74131504721,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/261348745654610-f33217d2-26c9-4bc0-967e-ab946129ae7f.jpg
* 대파,2024-07-29 20:37:38,"[품질보장] 프리미엄 수입 손질 우승대파 업소용 식자재용 중국산 약10kg, 10kg, 1개",23800,100,g,238,,https://www.coupang.com/vp/products/7463554652?itemId=19459376019&vendorItemId=75939343495,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/af70/91167222970c0ad5fe82bf7bfdd910e89fd2411c80d793d5c37ab4637d44.jpg
* 대파,2024-07-29 20:37:38,"곰곰 냉동 대파, 500g, 1개",3780,100,g,756,로켓배송,https://www.coupang.com/vp/products/5126479820?itemId=7011874936&vendorItemId=74304101020,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7056090114905271-02eaccbc-8741-477f-9a02-7365d3e61b22.jpg
* 대파,2024-07-29 20:37:38,"국내산 손질 대파 1단(2kg내외), 2kg내외, 1단",9800,100,g,490,,https://www.coupang.com/vp/products/64225970?itemId=217768735&vendorItemId=3192318063,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/images/2017/07/08/14/1/c4e8b247-e815-47c0-bf43-b6813ff778e4.jpg
* 대파,2024-07-29 20:37:38,"곰곰 국내산 절단대파, 500g, 1개",2500,100,g,500,로켓배송,https://www.coupang.com/vp/products/5125076034?itemId=2362014789&vendorItemId=70358357544,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/362794781645337-5d05771a-cefd-4e9d-8259-73f6d6882dc1.jpg
* 대파,2024-07-29 20:37:38,"다용도 채칼 마늘압착기 스테인레스 수동 마늘타작기 탭칼 주방기구, 전기도금(핫 아이템)*3",18100,,,0,,https://www.coupang.com/vp/products/8250228650?itemId=23750614907&vendorItemId=90775122233,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/871f/0b3ef92acb2ffd3917ea551cfc8d151d008f262be761f428f172b2b63488.jpg
* 들기름,2024-07-29 20:37:42,"전연화 들기름, 300ml, 1개",10990,10,ml,366,로켓배송,https://www.coupang.com/vp/products/6689520182?itemId=13079601500&vendorItemId=87037310692,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a5ff/4b7420dc36b54281e99cd800ef294e14356e5f17e5d03cadd1b2e292cde0.jpg
* 들기름,2024-07-29 20:37:42,"시장쏙 전연화 들기름, 350ml, 2개",31000,10,ml,443,,https://www.coupang.com/vp/products/6689520182?itemId=15454438384&vendorItemId=87161915778,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/8ea5/6b8c601cfc5ebde9d3b70401305362de01421e700934ca348f870fd7430d.jpg
* 들기름,2024-07-29 20:37:42,"장수텃밭 아침에 한숟갈 생들기름 350ml, 1개",17700,10,ml,506,,https://www.coupang.com/vp/products/7627585513?itemId=20236346464&vendorItemId=3012054916,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/e724/1c0d62868f2be78dc2346d8e372b64782c10903d52686b03fcf20366e65f.jpeg
* 들기름,2024-07-29 20:37:42,"[예천들기름] 국산 350ml (저온으로 살짝 볶은 건강한 들기름), 2개",49800,10,ml,711,,https://www.coupang.com/vp/products/6225369581?itemId=12481381705&vendorItemId=5142577085,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0563/c572262abec00ea0aff5ff057b485bb898bdd39d9bdcc257bdb5eca157c1.jpg
* 들기름,2024-07-29 20:37:42,"[국산 볶지않은 생들기름] 350ml (오메가3가 듬뿍 들어있는 예천들깨 100%), 2개",59800,10,ml,854,,https://www.coupang.com/vp/products/7403371341?itemId=12481402949&vendorItemId=70313097061,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6cab/8f167c714447a5560a67275929137d7c094145bc6f6ce76e644341b78bf9.jpg
* 들기름,2024-07-29 20:37:42,"밥상마루 광천김 들기름, 350ml, 2개",19140,10,ml,273,,https://www.coupang.com/vp/products/6958892159?itemId=18820507904&vendorItemId=90814515826,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a9a1/34c0adb4961f7550f2bfe2c2f2b1db532ecec40c24d6b87bfc2618d120ab.JPG
* 들기름,2024-07-29 20:37:42,"장수텃밭 아침에 한숟갈 생들기름 350ml, 2개",33800,10,ml,483,,https://www.coupang.com/vp/products/7627585513?itemId=18995261298&vendorItemId=3012413156,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6184/25b4a9885c8d5e5685be1eb25989789a4a92f2cb31beb42a165e6be0382e.jpg
* 들기름,2024-07-29 20:37:42,"바로 담아 신선한 국산 들기름, 180ml, 1개",21380,100,ml,11878,로켓배송,https://www.coupang.com/vp/products/6858711532?itemId=16367000138&vendorItemId=83558553896,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/20/16/9/ea257570-3a1d-4d54-a764-2350ba76af33.jpg
* 들기름,2024-07-29 20:37:42,"지리산처럼 식물성 오메가3 국산 생들기름 스틱형 5ml 30p, 1개",21000,1,세트,21000,로켓배송,https://www.coupang.com/vp/products/6058129747?itemId=11128576315&vendorItemId=78407194053,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/08/25/14/7/b1b57133-fa92-4760-a574-a37b37c502c8.jpg
* 들기름,2024-07-29 20:37:42,"한식품 한들기름 1.8L, 1개",26500,10,ml,147,로켓배송,https://www.coupang.com/vp/products/5434104918?itemId=431591957&vendorItemId=90766054042,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c5fd/942ce879058185dbd3c6ccf542c50142fe4131c41cff6d48df6c5b7dada7.png
* 마늘,2024-07-29 20:37:44,"곰곰 국내산 깐마늘, 1kg, 1개",8530,100,g,853,로켓배송,https://www.coupang.com/vp/products/6610618007?itemId=3845019360&vendorItemId=71829825174,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4551533114258255-9306ccbd-c187-4f66-ab73-3ef9b3e42925.jpg
* 마늘,2024-07-29 20:37:44,"꼭지제거 깐마늘, 1kg, 1개",11500,100,g,1150,로켓배송,https://www.coupang.com/vp/products/7398744818?itemId=19145316610&vendorItemId=86264478197,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2126938159488720-1156e348-4b22-4f71-9993-5d1d77fd072e.jpg
* 마늘,2024-07-29 20:37:44,"꼭지제거 깐마늘, 1kg, 2개",21500,100,g,1075,로켓배송,https://www.coupang.com/vp/products/7398744818?itemId=19396193354&vendorItemId=86508326623,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/db534aef-1062-4624-8d91-04db2a8d5fe54660238119023992821.png
* 마늘,2024-07-29 20:37:44,"곰곰 국내산 깐마늘, 500g, 1개",4790,100,g,958,로켓배송,https://www.coupang.com/vp/products/6610618007?itemId=2362014708&vendorItemId=70358357537,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3249629988015456-76cb76c8-76db-490c-bc16-ddadd65599f6.jpg
* 마늘,2024-07-29 20:37:44,"꼭지제거 깐마늘, 1kg, 4개",41500,100,g,1038,로켓배송,https://www.coupang.com/vp/products/7398744818?itemId=19396194113&vendorItemId=86508327667,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4b8ff58c-07a0-4812-88ae-e2a14db451814811572633714880396.png
* 마늘,2024-07-29 20:37:44,"국내산 해남 햇 마늘 벌마늘 대 중 소사이즈 한접 반접, 중-반접, 50개",17900,,,0,,https://www.coupang.com/vp/products/8171617515?itemId=23341818690&vendorItemId=90373286306,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/82f3/cac7de292a11cb1daeada9db70c5d8b893debab8133653fe731dbe618baf.JPG
